subject_id,recording_id,source_index,task,model,feature,condition,score_type,accuracy_percent,source_file,source_key
sub-003,recording-01,6,number,glfnet_mlp,psd,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-003,recording-02,7,number,glfnet_mlp,psd,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-003,recording-03,8,number,glfnet_mlp,psd,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-004,recording-01,9,number,glfnet_mlp,psd,watch,best_validation,58.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-004,recording-02,10,number,glfnet_mlp,psd,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-004,recording-03,11,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-005,recording-01,12,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-005,recording-02,13,number,glfnet_mlp,psd,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-005,recording-03,14,number,glfnet_mlp,psd,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-006,recording-01,15,number,glfnet_mlp,psd,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-006,recording-02,16,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-006,recording-03,17,number,glfnet_mlp,psd,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-007,recording-01,18,number,glfnet_mlp,psd,watch,best_validation,36.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-007,recording-02,19,number,glfnet_mlp,psd,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-007,recording-03,20,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-008,recording-01,21,number,glfnet_mlp,psd,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-008,recording-02,22,number,glfnet_mlp,psd,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-008,recording-03,23,number,glfnet_mlp,psd,watch,best_validation,58.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-009,recording-01,24,number,glfnet_mlp,psd,watch,best_validation,38.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-009,recording-02,25,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-009,recording-03,26,number,glfnet_mlp,psd,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-010,recording-01,27,number,glfnet_mlp,psd,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-010,recording-02,28,number,glfnet_mlp,psd,watch,best_validation,58.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-010,recording-03,29,number,glfnet_mlp,psd,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-011,recording-01,30,number,glfnet_mlp,psd,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-011,recording-02,31,number,glfnet_mlp,psd,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-011,recording-03,32,number,glfnet_mlp,psd,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-012,recording-01,33,number,glfnet_mlp,psd,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-012,recording-02,34,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-012,recording-03,35,number,glfnet_mlp,psd,watch,best_validation,32.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-013,recording-01,36,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-013,recording-02,37,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-013,recording-03,38,number,glfnet_mlp,psd,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-014,recording-01,39,number,glfnet_mlp,psd,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-014,recording-02,40,number,glfnet_mlp,psd,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-014,recording-03,41,number,glfnet_mlp,psd,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-015,recording-01,42,number,glfnet_mlp,psd,watch,best_validation,38.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-015,recording-02,43,number,glfnet_mlp,psd,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-015,recording-03,44,number,glfnet_mlp,psd,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-016,recording-01,45,number,glfnet_mlp,psd,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-016,recording-02,46,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-016,recording-03,47,number,glfnet_mlp,psd,watch,best_validation,58.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-017,recording-01,48,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-017,recording-02,49,number,glfnet_mlp,psd,watch,best_validation,58.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-017,recording-03,50,number,glfnet_mlp,psd,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-018,recording-01,51,number,glfnet_mlp,psd,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-018,recording-02,52,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-018,recording-03,53,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-019,recording-01,54,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-019,recording-02,55,number,glfnet_mlp,psd,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-019,recording-03,56,number,glfnet_mlp,psd,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-020,recording-01,57,number,glfnet_mlp,psd,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-020,recording-02,58,number,glfnet_mlp,psd,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-020,recording-03,59,number,glfnet_mlp,psd,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/psd
sub-001,recording-01,0,number,mlpnet,de,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-001,recording-02,1,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-001,recording-03,2,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-002,recording-01,3,number,mlpnet,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-002,recording-02,4,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-002,recording-03,5,number,mlpnet,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-003,recording-01,6,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-003,recording-02,7,number,mlpnet,de,watch,best_validation,56.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-003,recording-03,8,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-004,recording-01,9,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-004,recording-02,10,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-004,recording-03,11,number,mlpnet,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-005,recording-01,12,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-005,recording-02,13,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-005,recording-03,14,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-006,recording-01,15,number,mlpnet,de,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-006,recording-02,16,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-006,recording-03,17,number,mlpnet,de,watch,best_validation,38.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-007,recording-01,18,number,mlpnet,de,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-007,recording-02,19,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-007,recording-03,20,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-008,recording-01,21,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-008,recording-02,22,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-008,recording-03,23,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-009,recording-01,24,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-009,recording-02,25,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-009,recording-03,26,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-010,recording-01,27,number,mlpnet,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-010,recording-02,28,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-010,recording-03,29,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-011,recording-01,30,number,mlpnet,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-011,recording-02,31,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-011,recording-03,32,number,mlpnet,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-012,recording-01,33,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-012,recording-02,34,number,mlpnet,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-012,recording-03,35,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-013,recording-01,36,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-013,recording-02,37,number,mlpnet,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-013,recording-03,38,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-014,recording-01,39,number,mlpnet,de,watch,best_validation,56.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-014,recording-02,40,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-014,recording-03,41,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-015,recording-01,42,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-015,recording-02,43,number,mlpnet,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-015,recording-03,44,number,mlpnet,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-016,recording-01,45,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-016,recording-02,46,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-016,recording-03,47,number,mlpnet,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-017,recording-01,48,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-017,recording-02,49,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-017,recording-03,50,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-018,recording-01,51,number,mlpnet,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-018,recording-02,52,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-018,recording-03,53,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-019,recording-01,54,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-019,recording-02,55,number,mlpnet,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-019,recording-03,56,number,mlpnet,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-020,recording-01,57,number,mlpnet,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-020,recording-02,58,number,mlpnet,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-020,recording-03,59,number,mlpnet,de,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/mlpnet/de
sub-001,recording-01,0,number,glfnet_mlp,de,watch,best_validation,40.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-001,recording-02,1,number,glfnet_mlp,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-001,recording-03,2,number,glfnet_mlp,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-002,recording-01,3,number,glfnet_mlp,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-002,recording-02,4,number,glfnet_mlp,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-002,recording-03,5,number,glfnet_mlp,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-003,recording-01,6,number,glfnet_mlp,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-003,recording-02,7,number,glfnet_mlp,de,watch,best_validation,56.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-003,recording-03,8,number,glfnet_mlp,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-004,recording-01,9,number,glfnet_mlp,de,watch,best_validation,54.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-004,recording-02,10,number,glfnet_mlp,de,watch,best_validation,50.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-004,recording-03,11,number,glfnet_mlp,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-005,recording-01,12,number,glfnet_mlp,de,watch,best_validation,42.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-005,recording-02,13,number,glfnet_mlp,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-005,recording-03,14,number,glfnet_mlp,de,watch,best_validation,52.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-006,recording-01,15,number,glfnet_mlp,de,watch,best_validation,48.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-006,recording-02,16,number,glfnet_mlp,de,watch,best_validation,46.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
sub-006,recording-03,17,number,glfnet_mlp,de,watch,best_validation,44.0,benchmark/benchmark_results.json,watch/number/glfnet_mlp/de
