task,model,feature,condition,subject_id,sessions,accuracy_percent
face,GCN_LSTM,raw,recall,sub-010,3,66.0
face,GCN_LSTM,raw,recall,sub-011,3,66.66666666666667
face,GCN_LSTM,raw,recall,sub-012,3,69.33333333333333
face,GCN_LSTM,raw,recall,sub-013,3,69.33333333333333
face,GCN_LSTM,raw,recall,sub-014,3,67.33333333333333
face,GCN_LSTM,raw,recall,sub-015,3,62.0
face,GCN_LSTM,raw,recall,sub-016,3,64.66666666666667
face,GCN_LSTM,raw,recall,sub-017,3,66.0
face,GCN_LSTM,raw,recall,sub-018,3,64.66666666666667
face,GCN_LSTM,raw,recall,sub-019,3,67.33333333333333
face,GCN_LSTM,raw,recall,sub-020,3,58.666666666666664
face,GCN_LSTM,raw,watch,sub-001,3,64.66666666666667
face,GCN_LSTM,raw,watch,sub-002,3,64.0
face,GCN_LSTM,raw,watch,sub-003,3,64.0
face,GCN_LSTM,raw,watch,sub-004,3,64.66666666666667
face,GCN_LSTM,raw,watch,sub-005,3,66.66666666666667
face,GCN_LSTM,raw,watch,sub-006,3,68.66666666666667
face,GCN_LSTM,raw,watch,sub-007,3,62.666666666666664
face,GCN_LSTM,raw,watch,sub-008,3,64.0
face,GCN_LSTM,raw,watch,sub-009,3,64.66666666666667
face,GCN_LSTM,raw,watch,sub-010,3,64.0
face,GCN_LSTM,raw,watch,sub-011,3,66.66666666666667
face,GCN_LSTM,raw,watch,sub-012,3,69.33333333333333
face,GCN_LSTM,raw,watch,sub-013,3,64.0
face,GCN_LSTM,raw,watch,sub-014,3,68.0
face,GCN_LSTM,raw,watch,sub-015,3,61.333333333333336
face,GCN_LSTM,raw,watch,sub-016,3,63.333333333333336
face,GCN_LSTM,raw,watch,sub-017,3,66.0
face,GCN_LSTM,raw,watch,sub-018,3,68.0
face,GCN_LSTM,raw,watch,sub-019,3,65.33333333333333
face,GCN_LSTM,raw,watch,sub-020,3,59.333333333333336
face,conformer,raw,recall,sub-001,3,60.666666666666664
face,conformer,raw,recall,sub-002,3,62.0
face,conformer,raw,recall,sub-003,3,62.666666666666664
face,conformer,raw,recall,sub-004,3,62.0
face,conformer,raw,recall,sub-005,3,67.33333333333333
face,conformer,raw,recall,sub-006,3,70.0
face,conformer,raw,recall,sub-007,3,60.0
face,conformer,raw,recall,sub-008,3,68.66666666666667
face,conformer,raw,recall,sub-009,3,62.0
face,conformer,raw,recall,sub-010,3,65.33333333333333
face,conformer,raw,recall,sub-011,3,62.0
face,conformer,raw,recall,sub-012,3,62.0
face,conformer,raw,recall,sub-013,3,63.333333333333336
face,conformer,raw,recall,sub-014,3,68.0
face,conformer,raw,recall,sub-015,3,67.33333333333333
face,conformer,raw,recall,sub-016,3,65.33333333333333
face,conformer,raw,recall,sub-017,3,63.333333333333336
face,conformer,raw,recall,sub-018,3,70.0
face,conformer,raw,recall,sub-019,3,64.66666666666667
face,conformer,raw,recall,sub-020,3,66.0
face,conformer,raw,watch,sub-001,3,63.333333333333336
face,conformer,raw,watch,sub-002,3,67.33333333333333
face,conformer,raw,watch,sub-003,3,65.33333333333333
face,conformer,raw,watch,sub-004,3,69.33333333333333
face,conformer,raw,watch,sub-005,3,60.0
face,conformer,raw,watch,sub-006,3,68.66666666666667
face,conformer,raw,watch,sub-007,3,62.0
face,conformer,raw,watch,sub-008,3,70.0
face,conformer,raw,watch,sub-009,3,60.0
face,conformer,raw,watch,sub-010,3,65.33333333333333
face,conformer,raw,watch,sub-011,3,64.0
face,conformer,raw,watch,sub-012,3,65.33333333333333
face,conformer,raw,watch,sub-013,3,64.66666666666667
face,conformer,raw,watch,sub-014,3,64.0
face,conformer,raw,watch,sub-015,3,70.66666666666667
face,conformer,raw,watch,sub-016,3,58.666666666666664
face,conformer,raw,watch,sub-017,3,66.66666666666667
face,conformer,raw,watch,sub-018,3,72.0
face,conformer,raw,watch,sub-019,3,65.33333333333333
face,conformer,raw,watch,sub-020,3,61.333333333333336
face,deepnet,raw,recall,sub-001,3,62.666666666666664
face,deepnet,raw,recall,sub-002,3,60.666666666666664
face,deepnet,raw,recall,sub-003,3,60.0
face,deepnet,raw,recall,sub-004,3,68.0
face,deepnet,raw,recall,sub-005,3,62.0
face,deepnet,raw,recall,sub-006,3,64.66666666666667
face,deepnet,raw,recall,sub-007,3,66.66666666666667
face,deepnet,raw,recall,sub-008,3,62.666666666666664
face,deepnet,raw,recall,sub-009,3,63.333333333333336
face,deepnet,raw,recall,sub-010,3,68.66666666666667
face,deepnet,raw,recall,sub-011,3,67.33333333333333
face,deepnet,raw,recall,sub-012,3,58.666666666666664
face,deepnet,raw,recall,sub-013,3,58.0
face,deepnet,raw,recall,sub-014,3,60.666666666666664
face,deepnet,raw,recall,sub-015,3,62.0
face,deepnet,raw,recall,sub-016,3,63.333333333333336
face,deepnet,raw,recall,sub-017,3,70.0
face,deepnet,raw,recall,sub-018,3,62.0
face,deepnet,raw,recall,sub-019,3,62.0
face,deepnet,raw,recall,sub-020,3,64.66666666666667
face,deepnet,raw,watch,sub-001,3,64.66666666666667
face,deepnet,raw,watch,sub-002,3,62.666666666666664
face,deepnet,raw,watch,sub-003,3,62.666666666666664
face,deepnet,raw,watch,sub-004,3,64.66666666666667
face,deepnet,raw,watch,sub-005,3,62.666666666666664
face,deepnet,raw,watch,sub-006,3,67.33333333333333
face,deepnet,raw,watch,sub-007,3,65.33333333333333
face,deepnet,raw,watch,sub-008,3,58.666666666666664
face,deepnet,raw,watch,sub-009,3,64.66666666666667
face,deepnet,raw,watch,sub-010,3,69.33333333333333
face,deepnet,raw,watch,sub-011,3,64.66666666666667
face,deepnet,raw,watch,sub-012,3,60.0
face,deepnet,raw,watch,sub-013,3,66.0
face,deepnet,raw,watch,sub-014,3,61.333333333333336
face,deepnet,raw,watch,sub-015,3,60.666666666666664
face,deepnet,raw,watch,sub-016,3,60.0
face,deepnet,raw,watch,sub-017,3,64.0
face,deepnet,raw,watch,sub-018,3,59.333333333333336
face,deepnet,raw,watch,sub-019,3,60.0
face,deepnet,raw,watch,sub-020,3,60.0
face,eegnet,raw,recall,sub-001,3,67.33333333333333
face,eegnet,raw,recall,sub-002,3,65.33333333333333
face,eegnet,raw,recall,sub-003,3,61.333333333333336
face,eegnet,raw,recall,sub-004,3,66.0
face,eegnet,raw,recall,sub-005,3,66.0
face,eegnet,raw,recall,sub-006,3,61.333333333333336
face,eegnet,raw,recall,sub-007,3,58.0
face,eegnet,raw,recall,sub-008,3,67.33333333333333
face,eegnet,raw,recall,sub-009,3,63.333333333333336
face,eegnet,raw,recall,sub-010,3,60.666666666666664
face,eegnet,raw,recall,sub-011,3,58.0
face,eegnet,raw,recall,sub-012,3,56.666666666666664
face,eegnet,raw,recall,sub-013,3,63.333333333333336
face,eegnet,raw,recall,sub-014,3,55.333333333333336
face,eegnet,raw,recall,sub-015,3,59.333333333333336
face,eegnet,raw,recall,sub-016,3,70.0
face,eegnet,raw,recall,sub-017,3,59.333333333333336
face,eegnet,raw,recall,sub-018,3,64.66666666666667
face,eegnet,raw,recall,sub-019,3,58.666666666666664
face,eegnet,raw,recall,sub-020,3,60.0
face,eegnet,raw,watch,sub-001,3,65.33333333333333
face,eegnet,raw,watch,sub-002,3,67.33333333333333
face,eegnet,raw,watch,sub-003,3,66.66666666666667
face,eegnet,raw,watch,sub-004,3,64.66666666666667
face,eegnet,raw,watch,sub-005,3,62.666666666666664
face,eegnet,raw,watch,sub-006,3,60.0
face,eegnet,raw,watch,sub-007,3,67.33333333333333
face,eegnet,raw,watch,sub-008,3,66.0
face,eegnet,raw,watch,sub-009,3,64.0
face,eegnet,raw,watch,sub-010,3,58.0
face,eegnet,raw,watch,sub-011,3,62.0
face,eegnet,raw,watch,sub-012,3,58.0
face,eegnet,raw,watch,sub-013,3,64.66666666666667
face,eegnet,raw,watch,sub-014,3,60.666666666666664
face,eegnet,raw,watch,sub-015,3,61.333333333333336
face,eegnet,raw,watch,sub-016,3,63.333333333333336
face,eegnet,raw,watch,sub-017,3,62.0
face,eegnet,raw,watch,sub-018,3,58.0
face,eegnet,raw,watch,sub-019,3,65.33333333333333
face,eegnet,raw,watch,sub-020,3,62.666666666666664
face,glfnet,raw,recall,sub-001,3,61.333333333333336
face,glfnet,raw,recall,sub-002,3,60.666666666666664
face,glfnet,raw,recall,sub-003,3,65.33333333333333
face,glfnet,raw,recall,sub-004,3,65.33333333333333
face,glfnet,raw,recall,sub-005,3,64.0
face,glfnet,raw,recall,sub-006,3,57.333333333333336
face,glfnet,raw,recall,sub-007,3,66.66666666666667
face,glfnet,raw,recall,sub-008,3,64.0
face,glfnet,raw,recall,sub-009,3,59.333333333333336
face,glfnet,raw,recall,sub-010,3,64.0
face,glfnet,raw,recall,sub-011,3,60.666666666666664
face,glfnet,raw,recall,sub-012,3,62.0
face,glfnet,raw,recall,sub-013,3,67.33333333333333
face,glfnet,raw,recall,sub-014,3,64.66666666666667
face,glfnet,raw,recall,sub-015,3,60.0
face,glfnet,raw,recall,sub-016,3,61.333333333333336
face,glfnet,raw,recall,sub-017,3,72.0
face,glfnet,raw,recall,sub-018,3,68.0
face,glfnet,raw,recall,sub-019,3,62.666666666666664
face,glfnet,raw,recall,sub-020,3,62.0
face,glfnet,raw,watch,sub-001,3,61.333333333333336
face,glfnet,raw,watch,sub-002,3,64.66666666666667
face,glfnet,raw,watch,sub-003,3,61.333333333333336
face,glfnet,raw,watch,sub-004,3,62.0
face,glfnet,raw,watch,sub-005,3,59.333333333333336
face,glfnet,raw,watch,sub-006,3,64.0
face,glfnet,raw,watch,sub-007,3,65.33333333333333
face,glfnet,raw,watch,sub-008,3,62.666666666666664
face,glfnet,raw,watch,sub-009,3,60.0
face,glfnet,raw,watch,sub-010,3,66.0
face,glfnet,raw,watch,sub-011,3,62.0
face,glfnet,raw,watch,sub-012,3,58.0
face,glfnet,raw,watch,sub-013,3,68.0
face,glfnet,raw,watch,sub-014,3,63.333333333333336
face,glfnet,raw,watch,sub-015,3,64.66666666666667
face,glfnet,raw,watch,sub-016,3,58.0
face,glfnet,raw,watch,sub-017,3,61.333333333333336
face,glfnet,raw,watch,sub-018,3,61.333333333333336
face,glfnet,raw,watch,sub-019,3,61.333333333333336
face,glfnet,raw,watch,sub-020,3,64.66666666666667
face,glfnet_mlp,de,recall,sub-001,3,64.66666666666667
face,glfnet_mlp,de,recall,sub-002,3,65.33333333333333
face,glfnet_mlp,de,recall,sub-003,3,63.333333333333336
face,glfnet_mlp,de,recall,sub-004,3,63.333333333333336
face,glfnet_mlp,de,recall,sub-005,3,67.33333333333333
face,glfnet_mlp,de,recall,sub-006,3,64.66666666666667
face,glfnet_mlp,de,recall,sub-007,3,62.0
face,glfnet_mlp,de,recall,sub-008,3,61.333333333333336
face,glfnet_mlp,de,recall,sub-009,3,62.666666666666664
face,glfnet_mlp,de,recall,sub-010,3,67.33333333333333
face,glfnet_mlp,de,recall,sub-011,3,66.0
face,glfnet_mlp,de,recall,sub-012,3,64.66666666666667
face,glfnet_mlp,de,recall,sub-013,3,64.66666666666667
face,glfnet_mlp,de,recall,sub-014,3,65.33333333333333
face,glfnet_mlp,de,recall,sub-015,3,64.66666666666667
face,glfnet_mlp,de,recall,sub-016,3,63.333333333333336
face,glfnet_mlp,de,recall,sub-017,3,63.333333333333336
face,glfnet_mlp,de,recall,sub-018,3,65.33333333333333
face,glfnet_mlp,de,recall,sub-019,3,65.33333333333333
face,glfnet_mlp,de,recall,sub-020,3,66.0
face,glfnet_mlp,de,watch,sub-001,3,62.0
face,glfnet_mlp,de,watch,sub-002,3,64.0
face,glfnet_mlp,de,watch,sub-003,3,62.0
face,glfnet_mlp,de,watch,sub-004,3,64.66666666666667
face,glfnet_mlp,de,watch,sub-005,3,66.66666666666667
face,glfnet_mlp,de,watch,sub-006,3,66.0
face,glfnet_mlp,de,watch,sub-007,3,62.666666666666664
face,glfnet_mlp,de,watch,sub-008,3,66.66666666666667
face,glfnet_mlp,de,watch,sub-009,3,62.0
face,glfnet_mlp,de,watch,sub-010,3,64.0
face,glfnet_mlp,de,watch,sub-011,3,70.66666666666667
face,glfnet_mlp,de,watch,sub-012,3,69.33333333333333
face,glfnet_mlp,de,watch,sub-013,3,64.66666666666667
face,glfnet_mlp,de,watch,sub-014,3,66.66666666666667
face,glfnet_mlp,de,watch,sub-015,3,65.33333333333333
face,glfnet_mlp,de,watch,sub-016,3,66.66666666666667
face,glfnet_mlp,de,watch,sub-017,3,66.66666666666667
face,glfnet_mlp,de,watch,sub-018,3,66.0
face,glfnet_mlp,de,watch,sub-019,3,67.33333333333333
face,glfnet_mlp,de,watch,sub-020,3,60.0
face,glfnet_mlp,psd,recall,sub-001,3,60.666666666666664
face,glfnet_mlp,psd,recall,sub-002,3,68.0
face,glfnet_mlp,psd,recall,sub-003,3,59.333333333333336
face,glfnet_mlp,psd,recall,sub-004,3,59.333333333333336
face,glfnet_mlp,psd,recall,sub-005,3,66.66666666666667
face,glfnet_mlp,psd,recall,sub-006,3,63.333333333333336
face,glfnet_mlp,psd,recall,sub-007,3,59.333333333333336
face,glfnet_mlp,psd,recall,sub-008,3,62.666666666666664
face,glfnet_mlp,psd,recall,sub-009,3,59.333333333333336
face,glfnet_mlp,psd,recall,sub-010,3,61.333333333333336
face,glfnet_mlp,psd,recall,sub-011,3,65.33333333333333
face,glfnet_mlp,psd,recall,sub-012,3,65.33333333333333
face,glfnet_mlp,psd,recall,sub-013,3,62.666666666666664
face,glfnet_mlp,psd,recall,sub-014,3,66.0
face,glfnet_mlp,psd,recall,sub-015,3,60.666666666666664
face,glfnet_mlp,psd,recall,sub-016,3,63.333333333333336
face,glfnet_mlp,psd,recall,sub-017,3,62.0
face,glfnet_mlp,psd,recall,sub-018,3,64.0
face,glfnet_mlp,psd,recall,sub-019,3,65.33333333333333
face,glfnet_mlp,psd,recall,sub-020,3,61.333333333333336
face,glfnet_mlp,psd,watch,sub-001,3,64.0
face,glfnet_mlp,psd,watch,sub-002,3,64.66666666666667
face,glfnet_mlp,psd,watch,sub-003,3,62.666666666666664
face,glfnet_mlp,psd,watch,sub-004,3,61.333333333333336
face,glfnet_mlp,psd,watch,sub-005,3,66.0
face,glfnet_mlp,psd,watch,sub-006,3,64.66666666666667
face,glfnet_mlp,psd,watch,sub-007,3,60.0
face,glfnet_mlp,psd,watch,sub-008,3,62.0
face,glfnet_mlp,psd,watch,sub-009,3,60.666666666666664
face,glfnet_mlp,psd,watch,sub-010,3,64.0
face,glfnet_mlp,psd,watch,sub-011,3,70.0
face,glfnet_mlp,psd,watch,sub-012,3,66.0
face,glfnet_mlp,psd,watch,sub-013,3,65.33333333333333
face,glfnet_mlp,psd,watch,sub-014,3,62.0
face,glfnet_mlp,psd,watch,sub-015,3,64.0
face,glfnet_mlp,psd,watch,sub-016,3,62.666666666666664
face,glfnet_mlp,psd,watch,sub-017,3,61.333333333333336
face,glfnet_mlp,psd,watch,sub-018,3,65.33333333333333
face,glfnet_mlp,psd,watch,sub-019,3,64.66666666666667
face,glfnet_mlp,psd,watch,sub-020,3,60.0
face,mlpnet,de,recall,sub-001,3,63.333333333333336
face,mlpnet,de,recall,sub-002,3,64.0
face,mlpnet,de,recall,sub-003,3,62.666666666666664
face,mlpnet,de,recall,sub-004,3,66.66666666666667
face,mlpnet,de,recall,sub-005,3,65.33333333333333
face,mlpnet,de,recall,sub-006,3,63.333333333333336
face,mlpnet,de,recall,sub-007,3,64.66666666666667
face,mlpnet,de,recall,sub-008,3,61.333333333333336
face,mlpnet,de,recall,sub-009,3,64.0
face,mlpnet,de,recall,sub-010,3,66.66666666666667
face,mlpnet,de,recall,sub-011,3,66.66666666666667
face,mlpnet,de,recall,sub-012,3,62.666666666666664
face,mlpnet,de,recall,sub-013,3,66.0
face,mlpnet,de,recall,sub-014,3,66.0
face,mlpnet,de,recall,sub-015,3,66.66666666666667
face,mlpnet,de,recall,sub-016,3,64.0
face,mlpnet,de,recall,sub-017,3,62.0
face,mlpnet,de,recall,sub-018,3,65.33333333333333
face,mlpnet,de,recall,sub-019,3,65.33333333333333
face,mlpnet,de,recall,sub-020,3,63.333333333333336
face,mlpnet,de,watch,sub-001,3,61.333333333333336
face,mlpnet,de,watch,sub-002,3,65.33333333333333
face,mlpnet,de,watch,sub-003,3,64.0
face,mlpnet,de,watch,sub-004,3,62.666666666666664
face,mlpnet,de,watch,sub-005,3,64.66666666666667
face,mlpnet,de,watch,sub-006,3,66.0
face,mlpnet,de,watch,sub-007,3,62.0
face,mlpnet,de,watch,sub-008,3,66.0
face,mlpnet,de,watch,sub-009,3,60.0
face,mlpnet,de,watch,sub-010,3,63.333333333333336
face,mlpnet,de,watch,sub-011,3,70.0
face,mlpnet,de,watch,sub-012,3,69.33333333333333
face,mlpnet,de,watch,sub-013,3,64.66666666666667
face,mlpnet,de,watch,sub-014,3,66.66666666666667
face,mlpnet,de,watch,sub-015,3,64.66666666666667
face,mlpnet,de,watch,sub-016,3,65.33333333333333
face,mlpnet,de,watch,sub-017,3,64.0
face,mlpnet,de,watch,sub-018,3,65.33333333333333
face,mlpnet,de,watch,sub-019,3,66.66666666666667
face,mlpnet,de,watch,sub-020,3,62.666666666666664
face,mlpnet,psd,recall,sub-001,3,60.666666666666664
face,mlpnet,psd,recall,sub-002,3,68.0
face,mlpnet,psd,recall,sub-003,3,60.0
face,mlpnet,psd,recall,sub-004,3,58.666666666666664
face,mlpnet,psd,recall,sub-005,3,67.33333333333333
face,mlpnet,psd,recall,sub-006,3,65.33333333333333
face,mlpnet,psd,recall,sub-007,3,59.333333333333336
face,mlpnet,psd,recall,sub-008,3,64.0
face,mlpnet,psd,recall,sub-009,3,59.333333333333336
face,mlpnet,psd,recall,sub-010,3,62.666666666666664
face,mlpnet,psd,recall,sub-011,3,65.33333333333333
face,mlpnet,psd,recall,sub-012,3,64.66666666666667
face,mlpnet,psd,recall,sub-013,3,62.666666666666664
face,mlpnet,psd,recall,sub-014,3,63.333333333333336
face,mlpnet,psd,recall,sub-015,3,61.333333333333336
face,mlpnet,psd,recall,sub-016,3,62.666666666666664
face,mlpnet,psd,recall,sub-017,3,62.0
face,mlpnet,psd,recall,sub-018,3,63.333333333333336
face,mlpnet,psd,recall,sub-019,3,65.33333333333333
face,mlpnet,psd,recall,sub-020,3,60.0
face,mlpnet,psd,watch,sub-001,3,64.0
face,mlpnet,psd,watch,sub-002,3,64.66666666666667
face,mlpnet,psd,watch,sub-003,3,61.333333333333336
face,mlpnet,psd,watch,sub-004,3,61.333333333333336
face,mlpnet,psd,watch,sub-005,3,65.33333333333333
face,mlpnet,psd,watch,sub-006,3,63.333333333333336
face,mlpnet,psd,watch,sub-007,3,59.333333333333336
face,mlpnet,psd,watch,sub-008,3,62.0
face,mlpnet,psd,watch,sub-009,3,59.333333333333336
face,mlpnet,psd,watch,sub-010,3,64.0
face,mlpnet,psd,watch,sub-011,3,68.0
face,mlpnet,psd,watch,sub-012,3,66.0
face,mlpnet,psd,watch,sub-013,3,62.666666666666664
face,mlpnet,psd,watch,sub-014,3,63.333333333333336
face,mlpnet,psd,watch,sub-015,3,63.333333333333336
face,mlpnet,psd,watch,sub-016,3,62.666666666666664
face,mlpnet,psd,watch,sub-017,3,60.666666666666664
face,mlpnet,psd,watch,sub-018,3,65.33333333333333
face,mlpnet,psd,watch,sub-019,3,64.66666666666667
face,mlpnet,psd,watch,sub-020,3,60.666666666666664
face,shallownet,raw,recall,sub-001,3,60.0
face,shallownet,raw,recall,sub-002,3,58.0
face,shallownet,raw,recall,sub-003,3,62.666666666666664
face,shallownet,raw,recall,sub-004,3,62.0
face,shallownet,raw,recall,sub-005,3,63.333333333333336
face,shallownet,raw,recall,sub-006,3,57.333333333333336
face,shallownet,raw,recall,sub-007,3,66.66666666666667
face,shallownet,raw,recall,sub-008,3,61.333333333333336
face,shallownet,raw,recall,sub-009,3,65.33333333333333
face,shallownet,raw,recall,sub-010,3,64.66666666666667
face,shallownet,raw,recall,sub-011,3,59.333333333333336
face,shallownet,raw,recall,sub-012,3,62.0
face,shallownet,raw,recall,sub-013,3,64.0
face,shallownet,raw,recall,sub-014,3,67.33333333333333
face,shallownet,raw,recall,sub-015,3,65.33333333333333
face,shallownet,raw,recall,sub-016,3,59.333333333333336
face,shallownet,raw,recall,sub-017,3,66.66666666666667
face,shallownet,raw,recall,sub-018,3,66.66666666666667
face,shallownet,raw,recall,sub-019,3,65.33333333333333
face,shallownet,raw,recall,sub-020,3,59.333333333333336
face,shallownet,raw,watch,sub-001,3,60.666666666666664
face,shallownet,raw,watch,sub-002,3,66.66666666666667
face,shallownet,raw,watch,sub-003,3,61.333333333333336
face,shallownet,raw,watch,sub-004,3,63.333333333333336
face,shallownet,raw,watch,sub-005,3,60.0
face,shallownet,raw,watch,sub-006,3,62.0
face,shallownet,raw,watch,sub-007,3,65.33333333333333
face,shallownet,raw,watch,sub-008,3,65.33333333333333
face,shallownet,raw,watch,sub-009,3,57.333333333333336
face,shallownet,raw,watch,sub-010,3,64.66666666666667
face,shallownet,raw,watch,sub-011,3,62.0
face,shallownet,raw,watch,sub-012,3,57.333333333333336
face,shallownet,raw,watch,sub-013,3,66.66666666666667
face,shallownet,raw,watch,sub-014,3,65.33333333333333
face,shallownet,raw,watch,sub-015,3,66.66666666666667
face,shallownet,raw,watch,sub-016,3,58.666666666666664
face,shallownet,raw,watch,sub-017,3,59.333333333333336
face,shallownet,raw,watch,sub-018,3,61.333333333333336
face,shallownet,raw,watch,sub-019,3,60.666666666666664
face,shallownet,raw,watch,sub-020,3,63.333333333333336
face,svm,raw,recall,sub-001,3,54.666666666666664
face,svm,raw,recall,sub-002,3,54.0
face,svm,raw,recall,sub-003,3,59.333333333333336
face,svm,raw,recall,sub-004,3,44.0
face,svm,raw,recall,sub-005,3,58.0
face,svm,raw,recall,sub-006,3,56.0
face,svm,raw,recall,sub-007,3,52.666666666666664
face,svm,raw,recall,sub-008,3,61.333333333333336
face,svm,raw,recall,sub-009,3,48.666666666666664
face,svm,raw,recall,sub-010,3,52.666666666666664
face,svm,raw,recall,sub-011,3,50.0
